ID,Master.Protein.Accessions,LOC,pepSize,XM,geneID,gene_coords,Marker,Refseq_Description,HumanGene,signalP,Pfam,KEGG,Panther,Expal_4.5.PCA.Dim.1,Expal_4.5.PCA.Dim.2,Expal_4.5.PCA.Dim.3,Expal_4.5.PCA.Dim.4,Expal_4.5.PCA.Dim.5,Expal_4.5.PCA.Dim.6,Expal_4.5.tSNE.Dim.1,Expal_4.5.tSNE.Dim.2,Expal_4.5.umap.Dim.1,Expal_4.5.umap.Dim.2
Host,XP_028513405.1,LOC110234153,110,XM_028657604.1,110234153,NW_018384881.1:250501-251686,,-,-,SP(Sec/SPI),-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513367.1,LOC110234047,175,XM_028657566.1,110234047,NW_018384866.1:2168-5350,,aldehyde_dehydrogenase_family_3_member_B1,-,-,Aldedh_(1-132),K00129:ALDH3;_aldehyde_dehydrogenase_(NAD(P)+)_[EC:1.2.1.5],PTHR43570:SF2::ALDEHYDE_DEHYDROGENASE_FAMILY_3_MEMBER_B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513353.1,LOC110234023,275,XM_028657552.1,110234023,NW_018384864.1:331940-333747,,2-hydroxyacylsphingosine_1-beta-galactosyltransferase,-,SP(Sec/SPI),UDPGT_(31-273),K00699:UGT;_glucuronosyltransferase_[EC:2.4.1.17],PTHR48043:SF122::CALMODULIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513328.1,LOC110233919,1073,XM_028657527.1,110233919,NW_018384854.1:185333-195421,,disheveled-associated_activator_of_morphogenesis_1-A,DAAM1,-,Drf_GBD_(37-221);Drf_FH3_(226-415);FH2_(596-965),K04512:DAAM;_dishevelled_associated_activator_of_morphogenesis,PTHR45725:SF16::DISHEVELED-ASSOCIATED_ACTIVATOR_OF_MORPHOGENESIS_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513322.1,LOC110233871,230,XM_028657521.1,110233871,NW_018384847.1:373157-382016,,dual_adapter_for_phosphotyrosine_and_3-phosphotyrosine_and_3-phosphoinositide,DAPP1,-,SH2_(14-89);PH_(141-221);PH_11_(144-221),"K12229:DAPP1,_BAM32;_dual_adapter_for_phosphotyrosine_and_3-phosphotyrosine_and_3-phosphoinositide",PTHR14336:SF15::DUAL_ADAPTER_FOR_PHOSPHOTYROSINE_AND_3-PHOSPHOTYROSINE_AND_3-PHOSPHOINOSITIDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513279.1,LOC110233672,339,XM_028657478.1,110233672,NW_018384827.1:405895-413463,,LOW_QUALITY_PROTEIN:_cysteine_and_glycine-rich_protein_3-like,CSRP1,-,LIM_(6-66);LIM_(112-167);LIM_(174-230);LIM_(265-321),-,PTHR24215:SF35::MUSCLE_LIM_PROTEIN_1-RELATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513277.1,LOC110233669,310,XM_028657476.1,110233669,NW_018384827.1:368763-372592,,cyclin-dependent_kinase_inhibitor_1C,-,SP(Sec/SPI),-,-,PTHR46335:SF2::CUB_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513274.1,LOC110233679,784,XM_028657473.1,110233679,NW_018384827.1:567808-571018,,amiloride-sensitive_amine_oxidase_[copper-containing]-like,AOC1,-,Cu_amine_oxidN2_(80-156);Cu_amine_oxidN3_(211-276);DUF1965_(249-298);Cu_amine_oxid_(329-737),"K11182:AOC1,_ABP1;_diamine_oxidase_[EC:1.4.3.22]",PTHR10638:SF20::AMINE_OXIDASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513262.1,LOC110233613,643,XM_028657461.1,110233613,NW_018384827.1:213621-225229,,glutathione_hydrolase_1_proenzyme_isoform_X1,GGT1,-,G_glu_transpept_(130-638),"K18592:GGT1_5,_CD224;_gamma-glutamyltranspeptidase_/_glutathione_hydrolase_/_leukotriene-C4_hydrolase_[EC:2.3.2.2_3.4.19.13_3.4.19.14]",PTHR11686:SF9::RE13973P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513260.1,LOC110233667,438,XM_028657459.1,110233667,NW_018384827.1:270451-274582,,-,-,SP(Sec/SPI),CAP_(52-169);Lectin_C_(219-321),-,PTHR10334:SF517::GOLGI-ASSOCIATED_PLANT_PATHOGENESIS-RELATED_PROTEIN_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513257.1,LOC110233567,1003,XM_028657456.1,110233567,NW_018384823.1:5816-9588,,-,-,-,-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513250.1,LOC110233549,573,XM_028657449.1,110233549,NW_018384817.1:355517-358223,,"solute_carrier_family_15_member_4,_partial",-,-,PTR2_(125-506),"K14638:SLC15A3_4,_PHT,_NPF8;_solute_carrier_family_15_(peptide/histidine_transporter),_member_3/4",PTHR11654:SF509::SOLUTE_CARRIER_FAMILY_15_MEMBER_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513235.1,LOC110233500,637,XM_028657434.1,110233500,NW_018384817.1:369902-375419,,ubiquitin_carboxyl-terminal_hydrolase_MINDY-1_isoform_X1,MINY2,-,MINDY_DUB_(228-479),K01309:MINDY1_2;_ubiquitin_carboxyl-terminal_hydrolase_MINDY-1/2_[EC:3.4.19.12],PTHR18063:SF8::UBIQUITIN_CARBOXYL-TERMINAL_HYDROLASE_MINDY-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513218.1,LOC110233424,1117,XM_028657417.1,110233424,NW_018384807.1:308697-318691,,L-fucose_kinase_isoform_X2,FCSK,-,Fucose_pyrophosphorylase_(89-532);GHMP_kinases_N_(857-929);GHMP_kinases_C_(1014-1095),K05305:FUK;_fucokinase_[EC:2.7.1.52],PTHR32463:SF0::L-FUCOSE_KINASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513215.1,LOC110233414,225,XM_028657414.1,110233414,NW_018384807.1:71720-77853,,glutathione_S-transferase_4_isoform_X2,-,-,GST_N_(6-83);GST_N_2_(18-83);GST_C_3_(106-216);GST_C_(116-207),K04097:HPGDS;_prostaglandin-H2_D-isomerase_/_glutathione_transferase_[EC:5.3.99.2_2.5.1.18],PTHR11571::GLUTATHIONE_S-TRA:SFERASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513157.1,LOC110233186,1088,XM_028657356.1,110233186,NW_018384777.1:252398-270850,,5-oxoprolinase,OPLA,-,Hydant_A_N_(11-214);Hydantoinase_A_(236-370);Hydantoinase_B_(353-536);Hydantoinase_B_(536-589);Hydantoinase_A_(554-716);Hydant_A_C_(732-892);Hydantoinase_B_(920-1058),"K01469:OPLAH,_OXP1,_oplAH;_5-oxoprolinase_(ATP-hydrolysing)_[EC:3.5.2.9]",PTHR11365:SF2::5-OXOPROLINASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513156.1,LOC110233231,722,XM_028657355.1,110233231,NW_018384777.1:235148-243480,,5-oxoprolinase,-,-,Hydantoinase_A_(75-202);Hydant_A_C_(218-378);Hydantoinase_B_(406-537);7tm_1_(532-626),"K01469:OPLAH,_OXP1,_oplAH;_5-oxoprolinase_(ATP-hydrolysing)_[EC:3.5.2.9]",PTHR11365:SF2::5-OXOPROLINASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513146.1,LOC110233168,354,XM_028657345.1,110233168,NW_018384767.1:325748-331517,,"allantoinase,_mitochondrial",-,-,Amidohydro_1_(2-81);Amidohydro_1_(182-343),K01466:allB;_allantoinase_[EC:3.5.2.5],PTHR43668:SF2::ALLANTOINASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513106.1,LOC110233077,184,XM_028657305.1,110233077,NW_018384750.1:324070-328309,,prostatic_acid_phosphatase,PPAP,SP(Sec/SPI),His_Phos_2_(30-150),-,PTHR11567:SF32::PROSTATIC_ACID_PHOSPHATASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513079.1,LOC110232999,310,XM_028657278.1,110232999,NW_018384729.1:142012-147632,,prosaposin-like,-,SP(Sec/SPI),SapB_2_(95-128);SapB_1_(179-215);SapB_2_(220-253);SapB_1_(275-296),"K12382:PSAP,_SGP1;_saposin",PTHR11480::SAPOSIN-RELATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513076.1,LOC110232872,683,XM_028657275.1,110232872,NW_018384728.1:195891-202787,,THO_complex_subunit_5_homolog,THOC5,-,FmiP_Thoc5_(93-456),K13174:THOC5;_THO_complex_subunit_5,PTHR13375:SF3::THO_COMPLEX_SUBUNIT_5_HOMOLOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028513061.1,LOC110232873,929,XM_028657260.1,110232873,NW_018384728.1:279919-295357,,MAM_and_LDL-receptor_class_A_domain-containing_protein_1_isoform_X1,-,SP(Sec/SPI),Astacin_(99-287);TSP_1_(352-401);MAM_(408-569);MAM_(610-771);MAM_(781-915),-,PTHR23282:SF116::MAM_DOMAIN-CONTAINING_PROTEIN_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512860.1,LOC110232276,308,XM_028657059.1,110232276,NW_018384631.1:182593-205258,,forkhead_box_protein_A2,FOXA2,-,Forkhead_N_(21-54);Forkhead_(55-140),"K08035:FOXA2,_HNF3B;_forkhead_box_protein_A2,_hepatocyte_nuclear_factor_3-beta",PTHR11829:SF380::PROTEIN_FORK_HEAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512838.1,LOC110232184,2267,XM_028657037.1,110232184,NW_018384620.1:65081-78941,,protein_split_ends,-,-,RRM_PARP14_3_(26-99);Macro_(369-485);DTC_(2123-2248),-,PTHR14453:SF89::PROTEIN_MONO-ADP-RIBOSYLTRA:SFERASE_PARP14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512823.1,LOC110232109,338,XM_028657022.1,110232109,NW_018384609.1:128568-134718,,"3-hydroxyisobutyryl-CoA_hydrolase,_mitochondrial",HIBCH,-,ECH_1_(30-209);ECH_2_(31-245);ECH_2_(249-328),K05605:HIBCH;_3-hydroxyisobutyryl-CoA_hydrolase_[EC:3.1.2.4],"PTHR43176:SF3::3-HYDROXYISOBUTYRYL-COA_HYDROLASE,_MITOCHONDRIAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512822.1,LOC110232104,670,XM_028657021.1,110232104,NW_018384609.1:19358-25336,,-,-,-,-,-,PTHR14241:SF31::SEPTIN-TYPE_G_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512726.1,LOC110231889,196,XM_028656925.1,110231889,NW_018384579.1:48692-57340,,vitelline_membrane_outer_layer_protein_1,-,SP(Sec/SPI),VOMI_(32-194),K25745:VMO1;_vitelline_membrane_outer_layer_protein_1,PTHR18841::VITELLINE_MEMBRANE_OUTER_LAYER_PROTEIN_I-RELATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512651.1,LOC110231686,216,XM_028656850.1,110231686,NW_018384538.1:1637-7955,,probable_2-oxoglutarate-dependent_dioxygenase_At3g50210,-,-,DIOX_N_(8-119),-,PTHR47990:SF34::IRON/ASCORBATE_OXIDOREDUCTASE_DDB_G0283291-RELATED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512584.1,LOC110231568,317,XM_028656783.1,110231568,NW_018384525.1:369109-375860,,-,-,-,PhyH_(54-237),-,PTHR20883::PHYTANOYL-COA_DIOXYGENASE_DOMAIN_CONTAINING_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512562.1,LOC110231402,572,XM_028656761.1,110231402,NW_018384515.1:30580-33088,,-,-,-,-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512553.1,LOC110231339,1191,XM_028656752.1,110231339,NW_018384504.1:56502-67871,,neurogenic_locus_notch_homolog_protein_1_isoform_X1,-,SP(Sec/SPI),EGF_(436-466);hEGF_(441-462);EGF_(473-502);hEGF_(478-499);EGF_(510-540);hEGF_(515-536);EGF_(547-577);EGF_(730-768);hEGF_(901-919);EGF_(953-984),-,PTHR24044:SF417::PROTEIN_CRUMBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512539.1,LOC110231356,319,XM_028656738.1,110231356,NW_018384504.1:415750-421651,,very-long-chain_3-oxoacyl-CoA_reductase,DHB12,-,adh_short_(52-239);adh_short_C2_(59-239),"K10251:HSD17B12,_KAR,_IFA38;_17beta-estradiol_17-dehydrogenase_/_very-long-chain_3-oxoacyl-CoA_reductase_[EC:1.1.1.62_1.1.1.330]",PTHR43899::RH59310P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512537.1,LOC110231369,180,XM_028656736.1,110231369,NW_018384504.1:374883-376496,,-,-,SP(Sec/SPI),-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512520.1,LOC110231281,510,XM_028656719.1,110231281,NW_018384495.1:80066-83314,,4-coumarate--CoA_ligase_1,-,-,AMP-binding_(7-369);AMP-binding_C_(421-494),K01904:4CL;_4-coumarate--CoA_ligase_[EC:6.2.1.12],PTHR24096:SF404::FATTY_ACID_COA_SYNTHETASE_FAMILY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512511.1,LOC110254729,370,XM_028656710.1,110254729,NW_018384103.1:289753-294262,,collagen_alpha-1(III)_chain-like,-,-,Collagen_(2-58);Collagen_(39-97);Collagen_(147-205),-,PTHR24637:SF381::LAM_G_DOMAIN_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512478.1,LOC110255154,424,XM_028656677.1,110255154,NW_018384473.1:46018-50901,,spliceosome-associated_protein_CWC27_homolog,CWC27,-,Pro_isomerase_(17-44);Pro_isomerase_(45-145),K12737:SDCCAG10;_peptidyl-prolyl_cis-trans_isomerase_SDCCAG10_[EC:5.2.1.8],PTHR45625:SF6::SPLICEOSOME-ASSOCIATED_PROTEIN_CWC27_HOMOLOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512458.1,LOC110255097,125,XM_028656657.1,110255097,NW_018384463.1:225475-229762,,U2_small_nuclear_ribonucleoprotein_A',RU2A,-,LRR_9_(2-77),K11092:SNRPA1;_U2_small_nuclear_ribonucleoprotein_A',PTHR10552:SF6::U2_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_A',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_028512430.1,LOC110255008,836,XM_028656629.1,110255008,NW_018384452.1:128223-146165,,zinc_metalloproteinase_nas-36,-,SP(Sec/SPI),Astacin_(177-370);TSP1_ADAMTS_(376-429);TSP_1_(380-429);Lectin_C_(450-555);TSP1_ADAMTS_(576-629);TSP_1_(579-629);TSP1_ADAMTS_(635-688);TSP_1_(639-688);TSP1_ADAMTS_(736-792);TSP_1_(738-792),-,PTHR10127:SF869::METALLOENDOPEPTIDASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917876.2,LOC110255158,174,XM_021062217.2,110255158,NW_018384473.1:90252-92579,,asialoglycoprotein_receptor_2,-,SP(Sec/SPI),Lectin_C_(52-164),-,PTHR22802::C-TYPE_LECTIN_SUPERFAMILY_MEMBER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917866.1,LOC110255147,273,XM_021062207.2,110255147,NW_018384473.1:311223-313135,,-,-,SP(Sec/SPI),-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917849.1,LOC110255133,456,XM_021062190.2,110255133,NW_018384473.1:19751-24323,,sorting_nexin-7,SNX30,-,PX_(93-176);Vps5_(192-440),K17921:SNX7_30;_sorting_nexin-7/30,PTHR45949::SORTING_NEXIN-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917824.1,LOC110255108,357,XM_021062165.1,110255108,NW_018384466.1:94-2818,,"coiled-coil_domain-containing_protein_22_homolog,_partial",-,-,CCDC22_CC_(27-356),K23343:CCDC22;_coiled-coil_domain-containing_protein_22,PTHR15668::JM1_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917787.1,LOC110255068,231,XM_021062128.2,110255068,NW_018384463.1:47921-50777,,-,CLPP,-,CLP_protease_(36-214),"K01358:clpP,_CLPP;_ATP-dependent_Clp_protease,_protease_subunit_[EC:3.4.21.92]","PTHR10381:SF11::ATP-DEPENDENT_CLP_PROTEASE_PROTEOLYTIC_SUBUNIT,_MITOCHONDRIAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917785.1,LOC110255066,393,XM_021062126.2,110255066,NW_018384463.1:201979-208235,,PDZ_domain-containing_protein_GIPC3,GIPC1,-,GIPC1_GH1_(107-173);PDZ_(188-249);GIPC1_GH2_(298-388),"K20056:GIPC,_SEMCAP;_PDZ_domain-containing_protein_GIPC",PTHR12259:SF1::PDZ_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917763.1,LOC110255039,513,XM_021062104.2,110255039,NW_018384452.1:422870-426464,,-,-,SP(Sec/SPI),-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917753.1,LOC110255026,237,XM_021062094.2,110255026,NW_018384103.1:581541-585249,,MOB-like_protein_phocein,PHOCN,-,Mob1_phocein_(52-208),-,PTHR22599:SF56::MOB-LIKE_PROTEIN_PHOCEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917717.1,LOC110255000,97,XM_021062058.2,110255000,NW_018384452.1:409337-410800,,NADH_dehydrogenase_[ubiquinone]_1_alpha_subcomplex_subunit_2,NDUA2,-,L51_S25_CI-B8_(30-80),K03946:NDUFA2;_NADH_dehydrogenase_(ubiquinone)_1_alpha_subcomplex_subunit_2,PTHR12878:SF0::NADH_DEHYDROGENASE_[UBIQUINONE]_1_ALPHA_SUBCOMPLEX_SUBUNIT_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917704.1,LOC110254988,341,XM_021062045.1,110254988,NW_018384448.1:29-1553,,elastase-1,-,SP(Sec/SPI),Trypsin_(30-270);ShK_(287-324),K01345:CELA3;_pancreatic_endopeptidase_E_[EC:3.4.21.70],PTHR24256:SF526::PEPTIDASE_S1_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917702.1,LOC110254954,411,XM_021062043.2,110254954,NW_018384101.1:1198504-1207698,,carboxypeptidase_B,-,SP(Sec/SPI),Propep_M14_(23-90);Peptidase_M14_(120-400),K01298:CPA2;_carboxypeptidase_A2_[EC:3.4.17.15],PTHR11705:SF141::PEPTIDASE_M14_DOMAIN-CONTAINING_PROTEIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917699.1,LOC110254985,353,XM_021062040.1,110254985,NW_018384447.1:99-4938,,DNA_damage-binding_protein_1,-,-,Beta-prop_RSE1_1st_(14-256);Beta-prop_RSE1_2nd_(309-352),K10610:DDB1;_DNA_damage-binding_protein_1,PTHR10644:SF20::DNA_DAMAGE-BINDING_PROTEIN_1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917657.1,LOC110254938,1456,XM_021061998.2,110254938,NW_018384103.1:10385-38588,,collagen_alpha-1(II)_chain,CO2A1,SP(Sec/SPI),WAP_(25-70);Collagen_(174-232);Collagen_(225-283);Collagen_(921-977);Collagen_(977-1033);Collagen_(1074-1129);Collagen_(1125-1182);COLFI_(1239-1455),K19719:COL2A;_collagen_type_II_alpha,PTHR24023:SF987::COLLAGEN_ALPHA-1(XXIV)_CHAIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917650.2,LOC110254935,846,XM_021061991.2,110254935,NW_018384441.1:404418-427381,,conserved_oligomeric_Golgi_complex_subunit_1,COG1,-,VPS51_Exo84_N_(6-56),K20288:COG1;_conserved_oligomeric_Golgi_complex_subunit_1,PTHR31658:SF0::CONSERVED_OLIGOMERIC_GOLGI_COMPLEX_SUBUNIT_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917619.1,LOC110254909,345,XM_021061960.2,110254909,NW_018384430.1:260159-263360,,WD_repeat-containing_protein_5,WDR5B,-,Beta-prop_WDR5_(48-342);WD40_(48-83);WD40_(88-126);eIF2A_(90-201);ANAPC4_WD40_(96-149);WD40_(130-168);ANAPC4_WD40_(139-191);eIF2A_(149-263);WD40_(172-210);WD40_(214-253);WD40_(257-298);WD40_(305-341),"K14963:WDR5,_SWD3,_CPS30;_COMPASS_component_SWD3",PTHR22847:SF560::WD_REPEAT-CONTAINING_PROTEIN_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917593.1,LOC110254885,278,XM_021061934.2,110254885,NW_018384430.1:394427-396354,,-,-,SP(Sec/SPI),-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917570.2,LOC110254864,1191,XM_021061911.2,110254864,NW_018384430.1:226321-235936,,manganese-transporting_ATPase_13A1,AT131,-,2TM_P5A-ATPase_(17-86);E1-E2_ATPase_(254-461);Cation_ATPase_(536-613),"K14950:ATP13A1,_SPF1;_manganese-transporting_P-type_ATPase_[EC:7.2.2.-]",PTHR45630:SF7::MANGANESE-TRANSPORTING_ATPASE_13A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917535.1,LOC110254831,341,XM_021061876.2,110254831,NW_018384423.1:315216-317543,,"phytanoyl-CoA_dioxygenase,_peroxisomal",PAHX,-,PhyH_(60-276),K00477:PHYH;_phytanoyl-CoA_hydroxylase_[EC:1.14.11.18],"PTHR21308:SF1::PHYTANOYL-COA_DIOXYGENASE,_PEROXISOMAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917501.1,LOC110254799,371,XM_021061842.2,110254799,NW_018384423.1:68432-70072,,polymerase_delta-interacting_protein_3,PDIP3,-,RRM_1_(245-307),K22414:POLDIP3;_polymerase_delta-interacting_protein_3,PTHR19965:SF35::POLYMERASE_DELTA-INTERACTING_PROTEIN_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917490.1,LOC110254789,212,XM_021061831.2,110254789,NW_018384423.1:130093-131511,,vacuolar_protein-sorting-associated_protein_36,VPS36,-,EAP30_(2-195),"K12190:VPS36,_EAP45;_ESCRT-II_complex_subunit_VPS36",PTHR13128:SF12::VACUOLAR_PROTEIN-SORTING-ASSOCIATED_PROTEIN_36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917470.1,LOC110254772,205,XM_021061811.2,110254772,NW_018384422.1:103918-108917,,LIM_and_SH3_domain_protein_F42H10.3,-,-,LIM_(5-58);SH3_2_(151-204);SH3_1_(152-199);SH3_9_(153-203),K24420:LASP1;_LIM_and_SH3_domain_protein_1,PTHR46218:SF4::LIM_AND_SH3_DOMAIN_PROTEIN_LASP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917441.1,LOC110254746,278,XM_021061782.2,110254746,NW_018384422.1:763713-765713,,peroxisomal_trans-2-enoyl-CoA_reductase_isoform_X1,PECR,-,adh_short_(16-208);F420_oxidored_(16-65);KR_(19-132);Polysacc_synt_2_(19-91);Sacchrp_dh_NADP_(23-129);adh_short_C2_(25-257),K07753:PECR;_peroxisomal_trans-2-enoyl-CoA_reductase_[EC:1.3.1.38],PTHR24317::PEROXISOMAL_TRANS-2-ENOYL-COA_REDUCTASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917427.2,LOC110254735,198,XM_021061768.2,110254735,NW_018384422.1:278424-280898,,-,-,-,-,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917420.1,LOC110254728,498,XM_021061761.2,110254728,NW_018384422.1:479122-485080,,RNA-binding_protein_45_isoform_X1,RBM45,-,RRM_1_(50-106);RRM_1_(141-196);RRM_1_(287-343);RRM_1_(430-480),K25081:RBM45;_RNA-binding_protein_45,PTHR10352:SF18::RNA-BINDING_MOTIF_PROTEIN_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917407.1,LOC110254717,269,XM_021061748.2,110254717,NW_018384422.1:1068704-1072854,,-,-,SP(Sec/SPI),ATG27_(64-243);Man-6-P_recep_(170-250),K10089:M6PR;_cation-dependent_mannose-6-phosphate_receptor,PTHR15071:SF29::CATION-DEPENDENT_MANNOSE-6-PHOSPHATE_RECEPTOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917383.1,LOC110254696,1937,XM_021061724.2,110254696,NW_018384422.1:595250-609736,,rho_GTPase-activating_protein_21,RHG21,-,PDZ_(75-135);PDZ_6_(83-133);PH_(601-710);PH_9_(603-708);RhoGAP_(825-973),K20315:ARHGAP21_23;_Rho_GTPase-activating_protein_21/23,PTHR23175::FAMILY_NOT_NAMED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917379.1,LOC110254690,1101,XM_021061720.1,110254690,NW_018384103.1:231486-241091,,SWI/SNF_complex_subunit_SMARCC2,SMRC2,-,SWIRM-assoc_2_(4-137);SWIRM_(450-528);Myb_DNA-binding_(615-657);Myb_DNA-bind_6_(617-659);SWIRM-assoc_3_(698-745);SWIRM-assoc_1_(823-903),K11649:SMARCC;_SWI/SNF-related_matrix-associated_actin-dependent_regulator_of_chromatin_subfamily_C,PTHR12802:SF105::SWI/SNF_COMPLEX_SUBUNIT_SMARCC2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917372.1,LOC110254687,636,XM_021061713.2,110254687,NW_018384422.1:835065-844801,,transmembrane_protein_87A,TM87B,SP(Sec/SPI),GOST_TM_(302-547),-,PTHR21229:SF52::ZGC:162698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917350.1,LOC110254670,494,XM_021061691.2,110254670,NW_018384422.1:489548-493744,,glycylpeptide_N-tetradecanoyltransferase_2,NMT2,-,NMT_(134-292);NMT_C_(306-487),K00671:NMT;_glycylpeptide_N-tetradecanoyltransferase_[EC:2.3.1.97],PTHR11377:SF14::GLYCYLPEPTIDE_N-TETRADECANOYLTRA:SFERASE_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917312.1,LOC110254641,358,XM_021061653.2,110254641,NW_018384422.1:270478-272305,,dnaJ_homolog_subfamily_C_member_22,DJC22,-,TM2_(5-54);DnaJ_(282-340),K19370:DNAJC22;_DnaJ_homolog_subfamily_C_member_22,PTHR44733::DNAJ_HOMOLOG_SUBFAMILY_C_MEMBER_22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Host,XP_020917310.1,LOC110254639,740,XM_021061651.2,110254639,NW_018384422.1:156128-160951,,ATP-dependent_RNA_helicase_DDX42,DDX42,-,DEAD_(264-433);ResIII_(283-429);Helicase_C_(471-580),"K12835:DDX42,_SF3B125;_ATP-dependent_RNA_helicase_DDX42_[EC:3.6.4.13]",PTHR24031:SF125::ATP-DEPENDENT_RNA_HELICASE_DDX42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
